hasNavigationBar,getWifiServiceMessenger,setInTouchMode,sendto,addClient,openSession,getActivePhoneType,getSubscriberId,CREATE_FOLDER_____,sigprocmask,fsync,mkdir,getAnimationScale,fchmod,ACCESS_PERSONAL_INFO___,TERMINATE_THREAD,getLine1Number,CREATE_THREAD_____,FS_ACCESS(CREATE)____,access,setComponentEnabledSetting,exit,chmod,munmap,registerInputDevicesChangedListener,sigaltstack,clone,getActiveNetworkInfo,FS_ACCESS(CREATE__WRITE)__,ioctl,rename,FS_ACCESS()____,statfs64,__arm_nr_set_tls,getpriority,getIccSerialNumber,prctl,getDeviceId,mmap2,pread64,gettid,mprotect,lseek,getuid32,brk,getReceiverInfo,unlink,getDisplayInfo,read,setpgid,write,getpid,dup,getInputDeviceIds,writev,FS_ACCESS(WRITE)____,epoll_ctl,clock_gettime,startInput,set,FS_ACCESS(CREATE__READ)__,setsockopt,NETWORK_ACCESS(WRITE)____,FS_PIPE_ACCESS___,NETWORK_ACCESS(READ__WRITE)__,isAdminActive,windowGainedFocus,epoll_wait,socketpair,FS_ACCESS(CREATE__READ__WRITE),setpriority,madvise,shutdown,close,fcntl64,open,stat64,getApplicationInfo,FS_ACCESS____,getInstalledPackages,socket,fdatasync,getsockopt,recvfrom,getActivityInfo,addToDisplay,fchown32,getsockname,getdents64,getPackageInfo,flock,FS_PIPE_ACCESS(READ__WRITE)_,pipe,checkOperation,lstat64,epoll_create,getAllNetworkInfo,FS_ACCESS(READ)____,NETWORK_ACCESS____,getegid32,Class
1,0,0,3,1,1,1,2,3,123,0,3,1,0,6,4,1,17,3,11,0,4,2,40,0,21,17,0,2,199,0,0,0,17,56,0,101,2,114,18,32,303,8,69,99,0,0,12,61,0,103,60,9,0,25,6,4,938,0,0,0,3,3,1,1,0,2,47,0,0,14,120,0,65,10,59,27,3,21,0,10,0,10,42,0,2,0,4,8,2,2,1,2,0,7,1,0,25,0,0,1
1,1,0,10,1,1,0,5,12,346,15,15,1,0,13,18,0,68,13,143,0,18,21,181,0,86,68,56,24,572,11,10,0,68,112,0,168,8,386,40,371,485,99,4534,389,0,14,27,3764,0,1440,4555,28,0,176,7,42,35816,1,0,0,58,9,4,28,0,3,7113,14,6,80,406,0,1280,287,1222,108,8,52,2,43,20,37,116,4,3,0,21,52,8,2,8,12,0,52,11,0,1090,11,12,1
1,1,0,11,1,1,0,1,7,198,7,9,1,0,7,14,0,26,6,52,0,14,11,107,0,40,26,9,12,324,4,4,0,26,50,0,112,5,178,54,47,310,8,120,53,0,4,10,119,0,152,100,9,0,40,7,6,833,0,0,0,22,11,1,5,0,1,128,0,0,28,149,8,95,39,76,69,11,17,2,25,0,25,121,0,4,0,20,8,8,2,1,2,0,20,1,0,30,0,0,1
1,0,0,3,1,1,1,2,3,92,0,3,1,0,6,4,1,18,3,11,0,4,2,40,0,22,18,0,2,206,0,0,0,18,59,0,102,2,117,18,36,228,8,68,71,0,0,12,53,0,106,59,9,0,23,6,4,589,0,0,0,3,3,1,1,0,2,43,0,0,15,115,0,65,10,59,27,2,21,0,10,0,10,34,0,2,0,4,8,2,2,1,2,0,7,1,0,25,0,0,1
1,0,0,6,1,1,3,0,6,395,5,6,1,1,14,19,0,55,12,110,0,19,14,181,0,74,55,12,7,975,1,1,1,55,143,0,141,11,313,154,207,473,36,346,201,0,5,18,782,0,448,326,35,0,252,7,19,2490,0,1,0,22,6,3,14,0,5,392,9,2,69,230,0,157,332,99,171,12,40,1,19,20,12,309,6,4,28,10,2,5,2,7,10,0,17,9,0,20,8,10,1
1,0,0,3,1,1,1,2,3,129,0,3,1,0,6,4,1,17,3,11,0,4,2,40,0,21,17,0,2,196,0,0,0,17,55,0,101,2,114,18,32,282,8,68,79,0,0,12,53,0,99,59,9,0,24,6,4,744,0,0,0,3,3,1,1,0,2,44,0,0,14,109,0,65,10,59,27,2,21,0,10,0,10,38,0,2,0,4,8,2,2,1,2,0,7,1,0,25,0,0,1
1,1,0,14,2,1,39,15,43,809,28,63,1,1,167,59,2,78,96,1018,0,59,50,437,0,137,78,36,93,2565,23,23,11,78,212,8,206,41,540,1193,131,508,23,647,212,0,25,19,909,0,1025,615,36,0,447,7,19,5674,1,0,0,40,11,4,14,0,6,635,0,0,81,516,0,785,1510,689,1337,32,324,1,64,100,60,641,0,7,187,20,268,24,2,4,8,0,101,7,12,87,1,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,163,0,0,16,18,0,8,8,0,2,89,0,0,1,8,12,0,90,0,48,241,21,50,8,20,25,0,0,4,16,0,22,9,0,0,0,6,1,13,0,0,0,0,1,2,0,0,0,4,0,0,5,29,0,130,597,134,203,0,83,0,1,0,3,0,0,0,80,0,2,1,2,0,2,0,3,1,0,8,0,0,1
1,0,0,1,1,0,0,0,0,125,0,0,0,0,0,1,0,9,1,3,0,1,0,55,0,10,9,0,2,60,0,0,0,9,22,0,93,0,85,49,24,166,8,31,34,0,0,6,20,0,44,14,0,0,8,6,1,165,0,0,0,0,1,1,0,0,0,10,0,0,6,42,0,18,5,22,27,0,3,1,1,0,3,0,2,0,0,0,2,1,2,1,2,0,3,1,0,8,0,0,1
1,1,0,3,1,1,0,1,10,48,0,15,1,0,4,3,0,42,6,47,0,3,2,82,0,45,42,3,5,177,2,0,0,42,49,0,134,3,252,11,290,338,89,625,254,0,4,11,2119,0,651,644,13,0,87,6,33,9886,0,0,0,15,3,5,9,0,1,1825,14,6,48,247,4,780,222,784,63,3,46,0,9,20,9,29,1,1,0,6,38,6,2,8,13,0,27,12,0,707,11,12,1
1,0,0,3,1,1,1,2,3,162,0,3,1,0,6,4,1,17,3,11,0,4,2,40,0,21,17,0,2,200,0,0,0,17,57,0,101,2,114,18,32,381,8,67,109,0,0,12,59,0,102,58,9,0,25,6,4,1164,0,0,0,3,3,1,1,0,2,43,0,0,14,114,0,65,10,59,27,2,21,0,10,0,10,35,0,2,0,4,8,2,2,1,2,0,7,1,0,25,0,0,1
0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,8,2,3,0,0,1,3,0,8,8,0,2,27,0,0,0,8,15,0,90,0,36,1,21,55,8,19,9,0,0,4,17,0,32,9,0,0,9,7,1,15,0,0,0,0,1,2,0,0,0,3,0,0,5,33,0,21,5,26,11,0,4,0,1,0,3,0,0,0,0,0,2,1,2,0,2,0,3,1,0,9,0,0,1
1,1,0,1,1,1,0,0,3,220,5,3,1,0,5,7,0,20,3,20,0,7,7,63,0,27,20,6,7,258,2,2,0,20,82,0,104,3,141,32,38,230,8,89,69,0,2,14,35,0,138,85,11,0,32,6,4,484,1,0,0,3,1,1,3,0,2,63,0,0,17,150,0,59,13,51,40,2,18,2,4,0,3,45,0,2,0,0,2,2,2,1,2,0,8,1,0,15,0,0,1
1,0,0,8,1,1,0,0,6,395,1,6,1,0,3,12,1,52,95,47,0,12,4,392,0,64,52,0,5,744,2,1,0,52,115,1,179,1,561,81,741,361,108,2619,1691,0,5,11,8288,0,4067,2629,204,0,90,6,371,155814,0,0,0,108,1,2,23,0,4,11178,14,7,55,379,0,1956,1134,1660,98,8,67,0,24,25,41,548,4,4,0,16,72,3,2,8,10,0,23,9,0,1383,11,12,1
1,0,0,3,1,1,1,2,3,91,0,3,1,0,6,4,1,17,3,11,0,4,2,40,0,21,17,0,2,207,0,0,0,17,56,0,101,2,114,18,32,180,8,71,60,0,0,12,59,0,107,62,9,0,21,6,4,379,0,0,0,3,3,1,1,0,2,51,0,0,14,107,0,65,10,59,27,1,21,0,10,0,10,50,0,2,0,4,8,2,2,1,2,0,7,1,0,25,0,0,1
1,0,0,11,1,1,0,1,4,186,7,4,1,0,2,12,0,23,4,40,0,12,9,82,0,35,23,3,9,133,2,2,0,23,41,0,109,1,151,35,50,218,8,58,76,0,2,8,62,0,88,52,6,0,19,7,3,337,0,0,0,24,11,1,4,0,1,45,0,0,27,128,8,62,35,55,62,1,16,1,15,0,17,34,0,1,0,20,15,3,2,1,2,0,12,1,0,15,0,0,1
1,0,0,3,1,1,1,2,3,139,0,3,1,0,6,4,1,17,3,11,0,4,2,40,0,21,17,0,2,215,0,0,0,17,55,0,101,2,114,18,32,425,8,74,108,0,0,12,60,0,110,65,9,0,24,6,4,1375,0,0,0,3,3,1,1,0,2,55,0,0,14,114,0,65,10,59,27,2,21,0,10,0,10,66,0,2,0,4,8,2,2,1,2,0,7,1,0,25,0,0,1
1,1,1,365,1,1,0,1,10,523,9,12,1,0,3,27,1,64,10,125,0,27,14,250,1,91,64,26,17,859,6,4,0,64,145,0,150,1,412,106,302,436,84,636,320,0,8,11,2305,0,999,662,49,1,101,7,34,9232,0,0,0,17,5,2,10,0,8,1923,14,6,77,319,2,948,232,882,162,6,48,2,12,20,11,1107,2,9,0,9,44,9,2,9,11,0,41,10,0,785,11,12,1
1,0,1,363,1,1,1,1,8,71,0,16,1,0,10,0,1,12,2,18,0,0,2,29,1,12,12,3,7,148,0,0,0,12,32,1,94,6,99,22,27,183,8,62,42,0,0,7,208,0,243,55,5,1,11,6,4,1107,0,1,0,3,2,1,1,0,1,457,0,0,9,88,0,44,12,47,19,0,15,0,3,0,5,733,0,1,0,2,2,1,2,1,2,0,5,1,0,15,0,0,1
1,1,0,25,1,1,0,1,9,132,9,11,1,0,2,12,0,42,21,159,0,12,14,67,0,54,42,26,29,437,4,4,0,42,52,0,128,1,155,26,208,277,32,63,87,0,6,11,340,0,157,57,5,0,40,7,14,1347,0,0,0,68,8,4,7,0,0,71,8,2,50,162,0,181,105,153,73,6,16,3,44,5,60,53,1,2,0,18,20,6,2,4,8,0,119,7,0,72,8,10,1
1,1,1,365,1,1,0,1,15,114,10,26,1,0,7,10,0,52,9,90,0,10,15,113,1,62,52,24,20,415,7,5,0,52,77,0,139,5,285,39,299,496,89,539,187,0,9,17,2176,0,570,557,18,1,115,7,32,7499,1,0,0,18,4,4,9,0,3,1881,14,6,61,292,4,925,221,920,87,5,48,3,13,20,14,780,1,3,0,7,44,7,2,9,13,0,54,12,2,820,11,12,1
1,0,0,1,1,1,2,1,11,152,11,13,1,2,13,27,0,45,13,111,0,27,20,180,0,72,45,35,21,1040,6,6,1,45,106,0,174,8,275,64,89,319,8,391,69,0,10,46,158,0,355,374,19,0,56,7,8,3333,0,1,0,5,1,1,5,0,2,544,0,0,48,266,0,123,166,100,104,10,36,2,6,30,3,377,3,2,16,0,8,12,2,5,6,0,47,5,4,18,0,0,1
1,0,0,28,1,1,1,1,10,238,39,22,1,14,11,31,0,46,14,244,0,31,37,388,0,83,46,2,60,1167,35,28,7,52,172,1,222,7,1203,53,88,2073,704,275,218,0,28,25,1047,6,605,227,24,0,183,19,10,1524,0,14,8,65,26,1,15,0,5,234,0,0,44,1125,0,583,362,769,304,6,172,2,41,0,44,194,0,7,0,50,8,1,30,1,2,0,181,1,0,330,0,0,1
1,1,0,1,1,1,0,0,5,458,0,9,1,0,4,13,0,55,94,61,0,13,2,390,0,72,55,2,4,791,2,0,4,59,106,0,163,4,660,75,687,454,108,3259,1743,0,4,12,4793,0,3384,3289,203,0,91,6,309,52507,0,0,0,59,1,10,24,0,5,10377,14,7,59,446,0,885,1013,373,98,1,71,0,22,25,16,584,2,5,0,13,14,7,2,8,26,0,16,9,0,98,11,12,1
1,1,1,365,1,1,0,1,15,127,10,26,1,0,7,10,0,52,20,90,0,10,15,119,1,62,52,24,20,495,7,17,0,52,79,0,142,5,295,40,349,532,89,1726,206,0,21,49,4044,0,2027,1743,17,1,134,7,76,26485,1,0,0,73,4,4,31,0,3,5989,14,6,61,296,4,1002,309,976,86,5,52,3,35,20,25,829,1,3,0,18,46,7,2,9,13,0,123,12,2,862,11,12,1
1,1,0,7,1,1,0,0,10,356,9,15,1,0,5,59,0,94,9,199,0,59,13,311,0,157,94,3,20,2158,5,4,2,98,146,0,180,5,525,84,280,593,37,954,145,0,6,20,536,0,977,964,28,0,92,7,20,7135,0,0,0,15,5,11,9,0,5,1601,9,2,97,463,2,391,107,146,91,9,55,0,13,5,8,1382,1,5,0,8,12,8,2,7,25,0,104,8,0,45,8,10,1
1,0,0,3,1,1,1,2,3,140,0,3,1,0,6,4,1,18,3,11,0,4,2,40,0,22,18,0,2,203,0,0,0,18,56,0,102,2,117,18,36,257,8,69,82,0,0,12,53,0,102,60,9,0,23,6,4,672,0,0,0,3,3,1,1,0,2,44,0,0,15,113,0,65,10,59,27,2,21,0,10,0,10,38,0,2,0,4,8,2,2,1,2,0,7,1,0,25,0,0,1
1,0,0,14,1,1,0,1,6,163,14,6,1,0,5,18,0,47,4,78,0,18,18,113,0,65,47,6,16,225,6,6,0,47,58,0,137,3,229,43,212,313,32,94,108,0,8,10,100,0,166,94,9,0,60,7,15,933,0,0,0,27,12,3,7,0,1,125,9,2,55,211,8,82,109,76,66,9,21,1,18,5,21,40,0,1,0,22,2,6,2,6,9,0,28,8,0,18,8,10,1
1,1,1,364,1,1,0,1,7,748,7,9,1,0,2,9,0,20,6,50,0,9,11,80,1,29,20,23,12,323,3,3,0,20,52,0,108,1,148,34,44,255,8,92,126,0,3,8,251,0,303,92,13,1,25,7,6,1496,0,0,0,9,3,1,2,0,2,513,0,0,21,137,0,89,20,72,40,5,18,2,11,0,13,796,0,3,0,4,6,3,2,1,2,0,24,1,0,25,0,0,1
1,0,0,2,1,1,0,0,4,62,1,6,1,0,0,5,0,17,3,22,0,5,4,38,0,22,17,0,5,404,0,0,0,17,46,0,99,0,115,9,40,188,8,117,51,0,0,8,96,0,186,110,8,0,44,6,4,886,0,0,0,4,2,1,2,0,1,104,0,0,15,122,0,57,11,61,25,0,26,0,5,0,4,269,0,1,0,2,2,4,2,2,3,0,4,2,0,16,1,0,1
1,1,0,15,1,1,4,2,8,635,4,9,1,1,17,11,1,49,10,78,0,11,13,193,0,60,49,5,8,895,0,0,3,49,140,1,132,5,356,127,267,486,32,3439,278,0,4,14,1456,0,679,3469,43,0,192,7,25,23721,0,0,0,23,9,4,10,0,6,4064,12,2,52,265,12,664,272,591,95,3,48,0,25,35,23,333,3,8,17,16,30,6,2,6,10,0,20,9,0,500,10,12,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,0,0,0,2,0,8,8,0,2,50,0,0,0,8,34,0,90,0,32,1,21,41,8,19,12,0,0,5,16,0,66,9,0,0,4,6,1,35,0,0,0,0,1,2,0,0,0,3,0,0,5,29,0,18,5,22,11,0,3,0,1,0,3,0,0,0,0,0,2,1,2,0,2,0,3,1,0,8,0,0,1
1,0,0,1,1,1,0,0,7,180,0,7,1,1,0,1,0,35,9,55,0,1,5,70,0,36,35,0,4,193,2,1,1,35,37,0,118,0,216,44,263,247,84,320,157,0,7,8,1490,0,524,330,13,0,35,6,17,5559,1,0,0,1,1,2,4,0,2,1065,12,6,37,184,0,585,259,590,78,1,42,0,3,35,3,75,1,1,8,0,32,3,2,7,9,0,19,8,0,516,10,12,1
1,0,0,1,1,1,0,0,11,229,2,14,1,1,1,8,0,43,12,109,0,8,5,151,0,52,43,5,9,1751,2,1,2,44,96,0,142,1,425,71,272,685,187,928,192,0,7,14,2450,1,1058,947,27,0,93,8,27,11394,0,0,0,1,1,3,5,0,3,2029,14,6,46,433,0,984,379,999,163,5,100,20,3,35,3,944,1,4,17,0,70,11,4,8,11,0,32,10,0,824,11,12,1
1,1,0,1,1,1,4,0,4,256,5,4,1,1,6468,5,1,23,7,38,0,5,9,77,1,28,23,19372,8,86737,2,2,1,23,42,0,107,6459,166,291,51,349,8,100,164,0,2,6472,118,0,189,94,6,1,308,6,4,65660,0,0,0,82,1,2,82,0,1,102,0,0,21,857,0,141,170,67,49,0,26,2,83,10,3,48,0,1,9,0,4,6459,2,1,3,0,8,2,2,16,0,0,1
1,0,0,16,1,1,2,0,5,288,3,11,1,1,7,25,0,57,15,116,0,25,10,187,0,88,57,5,6,628,0,0,7,63,89,0,140,4,454,85,239,589,34,236,157,0,4,17,980,0,333,232,21,0,506,7,16,2325,1,0,0,31,15,15,18,0,4,340,9,2,73,432,0,884,253,282,158,5,100,0,78,20,61,275,3,3,18,30,44,10,2,5,32,0,13,7,0,143,10,10,1
1,1,0,4,1,1,0,2,11,137,22,15,1,5,6924,35,0,57,19,153,0,35,27,252,0,94,57,20777,30,100569,9,9,3,59,108,0,200,6921,584,68,107,966,216,508,133,0,15,7208,691,2,825,489,11,0,434,11,9,73085,0,1,0,104,4,2,99,0,0,813,0,0,58,1314,0,370,413,327,167,3,88,1,111,45,13,78,1,4,24,4,8,6922,6,3,5,0,84,4,0,123,0,0,1
1,1,0,11,1,1,0,1,4,69,8,4,1,0,2,13,0,24,4,38,0,13,10,67,0,37,24,3,10,128,2,2,0,24,53,0,110,1,106,23,56,175,10,35,39,0,2,9,310,0,71,30,2,0,17,7,3,259,0,0,0,23,11,2,5,0,0,9,0,0,26,116,8,97,27,85,43,2,7,1,22,0,20,14,0,1,0,20,8,3,2,0,2,0,13,1,0,52,0,0,1
1,0,0,1,1,1,0,0,6,90,8,7,1,9,4,10,0,18,31,175,0,10,23,117,0,29,18,1,13,3154,7,6,2,19,45,0,119,3,295,175,40,545,136,1666,79,0,16,9,1042,1,1301,1655,7,0,126,8,4,13879,0,1,3,3,1,1,3,0,1,2333,0,0,15,294,0,225,635,271,214,0,105,0,4,75,3,3228,0,1,70,0,2,1,10,1,2,0,53,1,0,71,0,0,1
1,1,1,379,1,1,3,2,10,475,6,12,1,0,11,13,0,28,7,61,0,13,10,141,1,41,28,18,17,1284,2,2,0,28,105,0,153,2,260,59,78,440,45,524,142,0,2,11,417,0,695,526,28,1,84,12,10,4450,0,0,0,34,17,1,8,0,4,1201,0,0,31,232,10,143,75,101,55,6,29,2,28,0,31,1587,0,6,0,22,6,4,2,2,3,0,21,2,0,31,0,0,1
1,0,0,1,1,1,0,0,5,254,1,6,1,0,0,2,0,13,3,11,0,2,3,83,0,15,13,0,4,323,0,0,0,13,54,0,102,0,154,52,32,212,8,143,68,0,0,11,60,0,254,138,14,0,20,6,9,812,0,0,0,0,1,1,0,0,1,169,0,0,10,102,0,66,10,54,57,0,25,0,1,0,3,160,0,4,0,0,28,1,2,1,2,0,4,1,0,14,0,0,1
1,0,0,1,1,1,0,0,5,393,5,6,1,11,6,16,0,37,41,300,0,16,28,196,0,54,37,0,8,9480,4,3,2,38,123,0,136,6,498,405,89,570,148,128,89,0,14,17,191,1,258,129,45,0,220,8,5,14282,0,1,5,5,1,1,5,0,2,79,0,0,34,375,0,379,1004,392,356,0,187,0,6,80,3,41,0,2,121,0,2,1,14,1,2,0,67,1,0,73,0,0,1
1,0,0,12,1,1,0,1,5,283,10,9,1,0,6,14,0,30,8,49,0,14,13,125,0,48,30,7,12,899,5,5,4,34,162,0,121,5,316,27,65,375,35,140,92,0,5,20,230,0,302,134,17,0,97,7,8,1758,0,0,0,24,10,9,6,0,2,117,0,0,32,380,8,384,48,144,75,11,57,1,16,0,17,71,1,3,0,18,10,6,2,3,20,0,17,3,0,49,0,0,1
1,1,0,4,1,1,0,1,3,29,2,3,1,0,2,8,0,17,3,17,0,8,4,38,0,25,17,3,4,118,0,0,0,17,43,0,102,1,71,10,42,131,10,31,40,0,0,10,289,0,48,26,2,0,16,7,3,131,0,0,0,6,4,2,2,0,0,5,0,0,15,73,0,80,12,76,28,2,7,0,12,0,12,7,0,1,0,6,8,3,2,0,2,0,5,1,0,52,0,0,1
1,0,0,9,1,1,0,0,4,241,13,6,1,0,3,16,0,28,5,46,0,16,16,165,0,46,28,3,15,485,11,11,0,30,83,0,118,3,271,72,55,257,8,161,97,0,11,9,80,0,191,159,29,0,70,6,16,894,0,0,0,14,6,6,4,0,4,142,0,0,26,217,0,249,38,95,60,19,39,0,10,0,11,112,1,8,0,10,6,4,2,2,11,0,20,2,2,24,0,0,1
1,1,0,12,1,1,0,1,12,886,18,16,1,0,3,14,0,25,7,101,0,14,22,297,0,39,25,26,35,2742,11,11,0,25,172,0,156,2,370,182,54,389,8,1439,188,0,11,9,788,0,1874,1438,41,0,150,7,14,8510,0,0,0,29,11,1,6,0,8,2135,0,0,28,317,8,173,68,99,89,6,21,2,21,0,25,1737,0,10,0,22,18,4,2,1,2,0,35,1,0,24,0,0,1
0,1,0,6,0,0,0,1,0,9,2,0,0,0,4,9,0,20,1,47,0,9,3,29,0,29,20,15,5,147,2,2,0,20,44,0,102,3,68,1,46,150,8,31,21,0,2,6,30,0,73,24,0,0,15,7,2,157,0,0,0,11,5,2,3,0,0,6,0,0,21,86,0,36,26,34,23,6,3,0,8,0,11,4,0,0,0,8,2,6,2,1,3,0,7,2,0,15,0,0,1
1,0,0,1,1,1,0,0,3,149,0,3,1,0,3,1,1,25,2,20,0,1,2,44,0,26,25,0,2,165,0,0,0,25,33,1,107,1,137,34,177,207,32,68,90,0,2,8,71,0,121,64,8,0,52,6,13,628,0,0,0,0,1,3,1,0,1,92,8,2,26,103,0,37,71,45,24,1,12,0,2,5,3,44,1,1,0,0,2,3,2,5,8,0,10,7,0,17,8,10,1
1,1,0,8,1,1,0,2,6,132,9,6,1,0,4,9,0,26,8,86,0,9,12,92,0,35,26,4,14,11297,2,2,1,26,76,0,115,2,197,83,56,379,8,65,59,0,2,15,36,0,2330,61,21,0,90,7,5,7841,0,0,0,18,8,1,4,0,2,37,0,0,27,160,8,113,145,111,87,2,43,1,12,10,10,20,0,2,15,14,2,3,2,1,2,0,14,1,0,17,0,0,1
1,0,0,9,1,1,0,4,12,254,25,26,1,1,9,23,2,34,10,123,0,23,26,177,0,58,34,11,44,454,14,15,1,35,67,0,137,3,362,49,60,518,112,108,110,0,15,10,234,1,250,99,7,0,38,9,8,958,0,6,0,22,7,1,8,0,0,101,0,0,33,377,0,188,91,205,156,2,47,0,15,0,30,86,0,3,0,16,15,13,4,1,4,0,55,1,0,69,0,0,1
1,1,0,9,1,1,0,1,4,130,7,4,1,0,2,8,0,20,4,33,0,8,9,54,0,28,20,3,9,151,1,1,0,20,40,0,106,1,127,19,48,206,8,58,59,0,1,8,42,0,93,52,6,0,16,7,3,313,0,0,0,20,9,1,4,0,1,42,0,0,22,120,8,60,27,55,40,1,16,1,13,0,13,48,0,1,0,16,2,2,2,1,2,0,12,1,0,15,0,0,1
1,0,0,9,1,1,0,4,6,371,50,8,1,1,15,19,0,31,9,185,0,19,55,215,0,52,31,2,52,541,46,46,10,33,57,2,118,9,326,167,55,454,8,165,103,0,48,8,91,0,133,130,9,0,41,7,5,1912,0,1,0,10,7,6,2,0,0,171,0,0,29,220,0,326,244,203,227,7,64,0,21,15,27,44,0,2,27,12,17,4,2,2,11,0,77,2,0,46,0,0,1
1,0,1,367,1,1,0,5,4,1303,12,14,1,0,10,19,0,35,14,153,0,19,16,1038,1,64,35,9,17,800,9,9,2,45,127,0,721,5,1283,224,81,712,8,438,211,0,9,9,561,0,2900,315,40,1,164,6,16,3272,0,0,0,14,4,26,8,0,5,741,0,0,33,1167,0,981,62,275,517,39,89,8,12,0,9,932,0,10,0,6,30,4,2,2,43,0,18,2,0,135,0,0,1
1,1,0,7,1,1,0,0,4,178,11,4,1,0,7,9,0,46,3,58,0,9,14,101,0,55,46,14,13,525,8,8,0,46,104,0,129,5,268,27,246,328,32,2673,203,0,10,26,1571,0,584,2700,25,0,45,6,21,19350,0,0,0,11,4,3,8,0,4,3348,12,2,48,257,0,659,108,632,71,1,37,2,10,5,9,159,1,4,0,6,30,6,2,6,9,0,21,8,0,565,10,12,1
1,1,0,3,1,1,0,1,0,56,5,0,1,0,2,8,0,19,1,40,0,8,5,44,0,27,19,9,7,156,5,5,0,19,61,0,101,1,83,19,43,147,8,33,26,0,5,9,26,0,102,24,2,0,19,7,4,177,0,0,0,5,3,3,1,0,0,5,0,0,19,78,0,35,17,35,38,4,3,0,4,0,7,5,0,1,0,4,2,3,2,0,3,0,10,2,0,14,0,0,1
1,0,0,3,1,1,1,2,3,169,0,3,1,0,6,4,1,17,3,11,0,4,2,40,0,21,17,0,2,195,0,0,0,17,56,0,101,2,114,18,32,277,8,68,94,0,0,12,62,0,103,59,9,0,23,6,4,725,0,0,0,3,3,1,1,0,2,48,0,0,14,113,0,65,10,59,27,2,21,0,10,0,10,38,0,2,0,4,8,2,2,1,2,0,7,1,0,25,0,0,1
1,0,1,367,1,1,2,1,2,123,0,8,1,0,16,18,1,30,8,5,0,18,1,118,1,48,30,11,2,526,0,0,0,30,70,6,112,6,190,31,72,239,10,103,46,0,0,7,867,0,350,88,34,1,265,6,6,1422,1,0,0,10,7,19,4,0,1,508,0,0,27,148,0,540,76,92,19,12,29,0,46,0,49,738,0,1,0,29,26,1,2,1,26,0,3,1,0,45,17,0,2
1,0,0,3,1,1,0,0,4,26,2,5,1,1,4,2,1,12,4,12,0,2,4,55,0,15,12,0,5,169,0,0,1,13,37,0,108,3,229,6,31,321,113,53,51,0,0,7,116,1,97,39,3,0,16,9,3,139,0,1,0,4,3,1,0,1,0,31,0,0,10,211,2,95,43,139,52,0,31,0,3,0,4,9,0,1,0,4,2,1,4,1,2,0,14,1,0,64,0,0,2
1,0,0,1,1,1,0,0,2,121,0,2,1,0,0,2,0,14,4,5,0,2,1,64,0,16,14,0,2,4281,0,0,0,14,87,0,105,0,140,37,38,174,8,995,75,0,0,7,886,0,1453,980,23,0,51,6,9,10407,0,0,0,0,1,1,0,0,5,1397,0,0,12,107,0,70,17,44,30,0,16,0,1,0,3,3475,0,4,0,0,2,1,2,2,3,0,11,2,0,14,0,0,2
1,0,1,361,1,1,6,0,3,170,0,3,1,0,11,0,4,11,2,73,1,0,2,39,1,11,11,29,2,1133,0,0,0,11,123,0,93,1,110,29,59,285,10,432,100,0,0,7,714,0,419,390,16,1,35,7,10,2547,1,3,0,22,1,1,22,2,3,1013,0,0,36,151,0,79,35,44,79,0,16,0,23,0,3,876,0,4,0,0,2,1,2,1,2,0,3,1,0,15,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,1,0,0,0,0,3,6,4,3,0,0,0,6,0,22,2,14,1,6,6,29,0,28,22,0,6,274,1,1,0,22,50,0,104,0,83,2,57,115,10,113,23,0,1,4,207,0,119,69,8,0,15,7,6,207,0,4,0,0,1,3,0,0,0,72,0,0,28,85,0,48,15,28,35,0,2,0,1,0,3,0,0,0,0,0,2,2,0,4,7,0,7,6,0,9,0,0,2
1,0,0,1,1,1,2,2,2,553,0,2,1,0,6,3,2,14,2,5,0,3,1,180,0,17,14,0,2,590,0,0,0,14,111,0,108,0,252,139,33,424,10,265,153,0,0,7,670,0,313,259,32,0,52,6,13,1833,0,0,0,2,1,1,2,0,8,296,0,0,11,129,0,93,22,48,49,0,20,0,3,0,3,258,0,8,0,0,2,1,2,1,2,0,3,1,0,16,0,0,2
1,0,1,361,1,1,6,0,3,170,0,3,1,0,11,0,4,10,2,75,1,0,2,39,1,10,10,31,2,1124,0,0,0,10,128,0,92,1,107,29,56,263,10,429,97,0,0,7,717,0,436,388,16,1,32,7,10,2532,1,3,0,22,1,1,22,2,3,1014,0,0,36,153,0,79,35,44,81,0,16,0,23,0,3,879,0,4,0,0,2,1,2,1,2,0,3,1,0,15,0,0,2
